location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR
ngc4833_ejected,5.7,0.252380971,0.69273403,18.656835,26.014941,0.019073307
ngc6254_ejected,4.1,0.425911735,0.872078513,14.944338,14.602159,0.019073109
ngc5946_ejected,11.9,0.486895277,0.872042232,16.721352,35.396912,0.01897345
ngc6541_ejected,7.2,0.119049603,0.445380676,16.364165,16.485312,0.018953769
ngc6121_ejected,2.1,0.08866604,0.006485417,16.519841,13.202988,0.018937729
ngc6401_ejected,7.2,0.215743927,0.70756043,20.571543,15.317301,0.018777751
ngc5986_ejected,10.0,0.192193293,0.725822039,16.178455,14.783603,0.018693041
ngc6254_ejected,4.1,0.272311778,0.769885199,15.708666,15.543414,0.018662119
ngc6981_ejected,16.2,0.260797562,0.799938535,17.289199,20.982578,0.018572785
ngc6637_ejected,7.8,0.143099866,0.053985853,41.714677,41.581241,0.018545403
ngc5286_ejected,11.3,0.135220338,0.676860192,12.738208,10.914623,0.018537169
ngc5024_ejected,18.1,0.296828675,0.868544353,13.901775,14.954996,0.01849855
pal_2_ejected,13.7,0.093078115,0.398482028,17.495334,13.506676,0.018452112
ngc6355_ejected,6.8,0.151463861,0.557203884,16.135368,18.403658,0.018440637
ngc6522_ejected,6.8,0.151463861,0.557203884,16.135368,18.403658,0.018440637
ngc6569_ejected,8.1,0.168974355,0.552358647,23.464836,19.834294,0.018440372
pal_6_ejected,6.2,0.221261944,0.807797266,12.267005,9.1000176,0.018430113
ngc6712_ejected,6.4,0.99518841,0.953025915,15.745631,18.532295,0.018420354
ngc6293_ejected,8.6,0.298108531,0.815178506,18.167533,16.180917,0.018345373
ngc6401_ejected,7.2,0.099059177,0.357287443,13.263563,16.663544,0.018337558
ngc5286_ejected,11.3,0.079197844,0.075110636,22.001998,16.731381,0.01827076
ngc4372_ejected,4.6,0.536517434,0.847166493,23.692286,28.555913,0.018216498
ngc6440_ejected,7.5,0.119049603,0.445380676,16.364165,16.485312,0.018195618
Djor2_ejected,13.2,0.143065424,0.62774361,18.509969,13.287604,0.018012227
ngc5139_ejected,4.9,0.227036738,0.679820592,19.826455,17.658438,0.018007886
ngc104_ejected,4.1,0.16050767,0.430408618,18.669392,24.625846,0.017917842
ngc6569_ejected,8.1,0.143099866,0.053985853,41.714677,41.581241,0.017858536
ngc104_ejected,4.1,0.161202384,0.330929577,25.82425,26.719581,0.017797635
ngc6541_ejected,7.2,0.100088293,0.352511694,15.60343,14.600749,0.017710636
ngc6779_ejected,9.7,0.228326925,0.724270505,19.844623,18.980824,0.017688704
ngc6539_ejected,7.5,0.159622181,0.644143463,16.511299,12.634059,0.017452331
ngc6205_ejected,6.8,0.141749268,0.324123614,36.201531,17.279165,0.017381288
ngc6637_ejected,7.8,0.215743927,0.70756043,20.571543,15.317301,0.017333309
ngc6779_ejected,9.7,0.202581389,0.624384082,22.711078,24.150699,0.017024929
ngc6440_ejected,7.5,0.100088293,0.352511694,15.60343,14.600749,0.01700221
ngc6624_ejected,7.4,0.151463861,0.557203884,16.135368,18.403658,0.01694545
ngc6637_ejected,7.8,0.099059177,0.357287443,13.263563,16.663544,0.016926977
ngc7089_ejected,11.1,0.192193293,0.725822039,16.178455,14.783603,0.016840578
ngc6584_ejected,12.5,0.191731056,0.476874265,52.367142,21.520142,0.016819198
ngc6752_ejected,3.8,0.157243929,0.52937889,16.425697,15.308624,0.016762918
ngc6569_ejected,8.1,0.215743927,0.70756043,20.571543,15.317301,0.016691334
ngc2808_ejected,8.9,0.113906716,0.372642279,17.536613,19.136847,0.016588246
ngc4372_ejected,4.6,0.292631351,0.539425194,39.564329,40.5,0.016467234
ngc6540_ejected,3.4,0.602534691,0.894358403,18.539834,16.234906,0.016364146
ngc6284_ejected,13.8,0.486895277,0.872042232,16.721352,35.396912,0.016361163
ngc6218_ejected,5.4,0.161467363,0.499621905,17.218712,22.24646,0.016311306
ngc6569_ejected,8.1,0.099059177,0.357287443,13.263563,16.663544,0.016300052
ngc6752_ejected,3.8,0.229089352,0.705234644,13.580822,17.143571,0.016047699
ngc6441_ejected,9.2,0.113906716,0.372642279,17.536613,19.136847,0.016047325
ngc6293_ejected,8.6,0.094219494,0.240778664,16.866412,17.480887,0.016003894
pal_6_ejected,6.2,0.274810211,0.873613586,7.8561379,8.9495317,0.015956009
ngc6171_ejected,6.0,0.397942208,0.819984657,26.639312,17.025708,0.015903516
terzan10_ejected,7.9,0.151463861,0.557203884,16.135368,18.403658,0.015872953
ngc6626_ejected,5.5,0.140791113,0.632119372,8.9673103,13.511247,0.01586361
ngc6496_ejected,10.9,0.294029515,0.64370441,34.792666,41.570523,0.015785635
ngc6171_ejected,6.0,0.185342858,0.640311667,15.819777,17.083353,0.015783361
ngc2808_ejected,8.9,0.131351695,0.167332704,22.484445,41.805901,0.015770914
ngc6273_ejected,8.3,0.159622181,0.644143463,16.511299,12.634059,0.015770178
ngc4372_ejected,4.6,0.292876859,0.753403313,18.781499,18.191135,0.015597028
ngc6402_ejected,8.4,0.159622181,0.644143463,16.511299,12.634059,0.015582438
ngc6304_ejected,5.6,0.188102521,0.639654771,13.68288,19.385029,0.015487733
HP1_ejected,8.1,0.151463861,0.557203884,16.135368,18.403658,0.015481028
ngc6528_ejected,7.0,0.196194035,0.784833612,7.9246171,12.489931,0.015436384
ngc5946_ejected,11.9,0.111523334,0.436316405,16.861954,16.597825,0.01543312
ngc4372_ejected,4.6,0.856897487,0.899651448,28.950799,29.435788,0.015364945
ngc4590_ejected,9.9,0.53639358,0.90313,21.005738,15.523407,0.015292892
ngc5286_ejected,11.3,0.090604072,0.264315865,16.259437,17.299724,0.015287
ngc6441_ejected,9.2,0.131351695,0.167332704,22.484445,41.805901,0.015256645
ngc6356_ejected,13.8,0.135220338,0.676860192,12.738208,10.914623,0.015178986
ngc6656_ejected,3.1,0.192448704,0.628714943,13.590726,15.357927,0.015026792
ngc6139_ejected,9.1,0.119049603,0.445380676,16.364165,16.485312,0.014996389
ngc6356_ejected,13.8,0.079197844,0.075110636,22.001998,16.731381,0.014960839
ngc6779_ejected,9.7,0.295122524,0.711838863,22.135974,34.967045,0.0149579
ngc6093_ejected,8.4,0.151463861,0.557203884,16.135368,18.403658,0.014928135
ngc6779_ejected,9.7,0.199461857,0.684057353,17.782607,17.897229,0.014893771
ngc7078_ejected,10.0,0.113906716,0.372642279,17.536613,19.136847,0.014763539
ngc6540_ejected,3.4,0.348756925,0.630670146,28.599329,41.550597,0.014718018
ngc6266_ejected,6.6,0.162975232,0.156703674,54.333366,26.151543,0.014716827
ngc4833_ejected,5.7,0.536517434,0.847166493,23.692286,28.555913,0.014701033
ngc5139_ejected,4.9,0.284294192,0.747626806,18.029727,18.421724,0.014677471
ngc6626_ejected,5.5,0.110395275,0.365166813,14.91438,14.527423,0.014675768
ngc5139_ejected,4.9,0.266370629,0.505962309,34.464586,40.5,0.014641318
ngc6656_ejected,3.1,0.173489716,0.562633777,16.889053,13.335009,0.014621688
ngc6681_ejected,8.6,0.151463861,0.557203884,16.135368,18.403658,0.014580969
ngc5139_ejected,4.9,0.203097848,0.57520365,15.873648,27.053927,0.014558408
ngc6553_ejected,4.1,0.206487411,0.808205364,7.4561328,8.185918,0.01455081
ngc6715_ejected,25.4,0.093776386,0.184282736,35.879185,16.921792,0.014505477
ngc6218_ejected,5.4,0.425911735,0.872078513,14.944338,14.602159,0.014481434
ngc5024_ejected,18.1,0.088275999,0.39474761,13.925494,15.1806,0.014420886
ngc2808_ejected,8.9,0.269231501,0.770021754,16.591571,19.601134,0.014417321
ngc6723_ejected,8.2,0.99518841,0.953025915,15.745631,18.532295,0.014376861
ngc6544_ejected,2.4,0.161275775,0.395661096,15.067957,22.06492,0.014248129
ngc6218_ejected,5.4,0.272311778,0.769885199,15.708666,15.543414,0.014169386
Djor2_ejected,13.2,0.192193293,0.725822039,16.178455,14.783603,0.014161395
ngc7078_ejected,10.0,0.131351695,0.167332704,22.484445,41.805901,0.014036113
ngc6139_ejected,9.1,0.100088293,0.352511694,15.60343,14.600749,0.014012811
ngc6441_ejected,9.2,0.269231501,0.770021754,16.591571,19.601134,0.013947191
ngc6325_ejected,9.0,0.151463861,0.557203884,16.135368,18.403658,0.013932926
ngc3201_ejected,4.9,0.459257665,0.756348248,42.508366,27.181889,0.013896596
ngc6656_ejected,3.1,0.147669137,0.400382424,15.833448,18.558443,0.013803487
ngc6266_ejected,6.6,0.212032461,0.679921051,17.680429,16.576536,0.013782544
ngc7099_ejected,7.7,0.216293066,0.688823778,16.760882,18.956629,0.013699745
Liller1_ejected,10.2,0.102908944,0.531817581,14.692766,7.832791,0.013586521
ngc6388_ejected,10.9,0.113906716,0.372642279,17.536613,19.136847,0.013544531
ngc6517_ejected,10.1,0.119049603,0.445380676,16.364165,16.485312,0.013511598
ngc6205_ejected,6.8,0.16852993,0.464649404,30.74269,16.422003,0.013361451
ngc6284_ejected,13.8,0.111523334,0.436316405,16.861954,16.597825,0.01330827
ngc4833_ejected,5.7,0.292631351,0.539425194,39.564329,40.5,0.013289346
ngc6401_ejected,7.2,0.397942208,0.819984657,26.639312,17.025708,0.01325293
ngc104_ejected,4.1,0.528553087,0.871659956,22.617078,14.077391,0.013220713
ngc5904_ejected,7.0,0.097995251,0.349961417,13.211094,13.406811,0.013206342
ngc6401_ejected,7.2,0.185342858,0.640311667,15.819777,17.083353,0.013152801
ngc6981_ejected,16.2,0.191731056,0.476874265,52.367142,21.520142,0.012977776
ngc6362_ejected,7.2,1.086090276,0.917629751,34.144192,36.469018,0.012958056
ngc5824_ejected,32.2,0.076172897,0.292359971,16.433002,16.456212,0.01294873
ngc6388_ejected,10.9,0.131351695,0.167332704,22.484445,41.805901,0.012877168
ngc7078_ejected,10.0,0.269231501,0.770021754,16.591571,19.601134,0.012831416
Liller1_ejected,10.2,0.22901035,0.865706073,7.6830489,7.5311066,0.012827189
ngc6397_ejected,2.2,0.383016842,0.493613956,77.020386,28.290432,0.012796951
ngc6760_ejected,6.9,0.161467363,0.499621905,17.218712,22.24646,0.01276537
ngc6355_ejected,6.8,0.188102521,0.639654771,13.68288,19.385029,0.012754604
ngc6522_ejected,6.8,0.188102521,0.639654771,13.68288,19.385029,0.012754604
ngc6517_ejected,10.1,0.100088293,0.352511694,15.60343,14.600749,0.012625404
ngc4833_ejected,5.7,0.292876859,0.753403313,18.781499,18.191135,0.012587075
ngc5927_ejected,7.0,0.161467363,0.499621905,17.218712,22.24646,0.012583008
ngc6752_ejected,3.8,0.202755586,0.477795152,16.769165,32.337118,0.012576533
ngc6121_ejected,2.1,0.541031051,0.864899798,15.244318,16.45584,0.012550263
ngc6316_ejected,10.9,0.119049603,0.445380676,16.364165,16.485312,0.012519921
ngc6356_ejected,13.8,0.090604072,0.264315865,16.259437,17.299724,0.012517616
ngc4833_ejected,5.7,0.856897487,0.899651448,28.950799,29.435788,0.01239978
ngc6229_ejected,28.3,0.205222275,0.803142946,14.230546,13.602985,0.012242345
ngc6637_ejected,7.8,0.397942208,0.819984657,26.639312,17.025708,0.012233474
ngc5272_ejected,9.7,0.141749268,0.324123614,36.201531,17.279165,0.01218482
ngc6637_ejected,7.8,0.185342858,0.640311667,15.819777,17.083353,0.012141047
ngc6541_ejected,7.2,0.140791113,0.632119372,8.9673103,13.511247,0.012118035
ngc5897_ejected,12.4,0.486922392,0.85962156,19.671392,30.099113,0.012097678
ngc6352_ejected,5.3,0.444867814,0.856199998,16.438824,17.543546,0.012049745
ngc5024_ejected,18.1,0.071654285,0.104164357,16.698955,15.937806,0.012041622
ngc6266_ejected,6.6,0.126427079,0.080718611,20.476341,36.790963,0.012010424
ngc104_ejected,4.1,0.173557639,0.289253103,35.280652,21.437766,0.011975813
ngc6453_ejected,10.5,0.151463861,0.557203884,16.135368,18.403658,0.011942508
ngc6715_ejected,25.4,0.15657409,0.653638425,19.364551,16.169325,0.011857844
ngc6864_ejected,17.7,0.135220338,0.676860192,12.738208,10.914623,0.011834464
ngc5986_ejected,10.0,0.141749268,0.324123614,36.201531,17.279165,0.011819276
ngc6569_ejected,8.1,0.397942208,0.819984657,26.639312,17.025708,0.011780382
ngc6388_ejected,10.9,0.269231501,0.770021754,16.591571,19.601134,0.011771941
ngc6624_ejected,7.4,0.188102521,0.639654771,13.68288,19.385029,0.011720447
ngc6316_ejected,10.9,0.100088293,0.352511694,15.60343,14.600749,0.011698769
ngc6569_ejected,8.1,0.185342858,0.640311667,15.819777,17.083353,0.011691379
ngc6864_ejected,17.7,0.079197844,0.075110636,22.001998,16.731381,0.011664383
ngc6440_ejected,7.5,0.140791113,0.632119372,8.9673103,13.511247,0.011633314
ngc6171_ejected,6.0,0.224589183,0.563390553,15.649245,37.072649,0.011613589
ngc362_ejected,8.0,0.097995251,0.349961417,13.211094,13.406811,0.011555549
ngc6341_ejected,8.0,0.097995251,0.349961417,13.211094,13.406811,0.011555549
ngc6254_ejected,4.1,0.158761534,0.416338323,18.840408,19.218237,0.011539142
ngc288_ejected,8.1,1.086090276,0.917629751,34.144192,36.469018,0.011518272
ngc6752_ejected,3.8,0.178165552,0.488846988,16.187044,21.232606,0.011361408
ngc6760_ejected,6.9,0.425911735,0.872078513,14.944338,14.602159,0.011333297
ngc6541_ejected,7.2,0.110395275,0.365166813,14.91438,14.527423,0.011210656
ngc5927_ejected,7.0,0.425911735,0.872078513,14.944338,14.602159,0.011171392
ngc6266_ejected,6.6,0.16050767,0.430408618,18.669392,24.625846,0.01113078
ngc6171_ejected,6.0,0.793825612,0.93752304,14.939042,14.140204,0.011103713
ngc6760_ejected,6.9,0.272311778,0.769885199,15.708666,15.543414,0.011089085
ngc6539_ejected,7.5,0.184311709,0.633382434,15.40438,16.654981,0.011073715
ngc6266_ejected,6.6,0.161202384,0.330929577,25.82425,26.719581,0.011056107
ngc6715_ejected,25.4,0.116533953,0.139643827,27.987063,40.5,0.011047609
ngc6539_ejected,7.5,0.235332497,0.452780934,41.749761,32.553058,0.011006067
ngc4590_ejected,9.9,0.252380971,0.69273403,18.656835,26.014941,0.010981601
terzan10_ejected,7.9,0.188102521,0.639654771,13.68288,19.385029,0.010978646
ngc5927_ejected,7.0,0.272311778,0.769885199,15.708666,15.543414,0.010930669
ngc2808_ejected,8.9,0.162975232,0.156703674,54.333366,26.151543,0.010913602
IC1276_ejected,8.9,0.168552723,0.558849394,17.518453,19.424242,0.010845206
ngc6496_ejected,10.9,0.99518841,0.953025915,15.745631,18.532295,0.010815621
ngc6440_ejected,7.5,0.110395275,0.365166813,14.91438,14.527423,0.01076223
ngc6715_ejected,25.4,0.088144268,0.139771465,21.044207,23.93546,0.010754114
HP1_ejected,8.1,0.188102521,0.639654771,13.68288,19.385029,0.010707569
ngc6656_ejected,3.1,0.25359656,0.3184559,39.868726,41.326531,0.010702579
ngc7089_ejected,11.1,0.141749268,0.324123614,36.201531,17.279165,0.010647996
ngc6397_ejected,2.2,0.659797354,0.870437376,19.351176,19.257356,0.010596361
ngc6441_ejected,9.2,0.162975232,0.156703674,54.333366,26.151543,0.010557723
ngc5139_ejected,4.9,0.147573703,0.391849852,18.111268,18.889785,0.010549692
ngc6584_ejected,12.5,0.196808627,0.653953892,19.318121,18.607982,0.010524175
ngc6752_ejected,3.8,0.08866604,0.006485417,16.519841,13.202988,0.010465587
ngc6584_ejected,12.5,0.450046208,0.773885825,34.582551,40.097545,0.010450688
ngc6426_ejected,18.7,0.118488888,0.317619657,18.396132,29.200548,0.010419656
ngc104_ejected,4.1,0.208214704,0.416190426,28.222413,26.346507,0.01037711
ngc5904_ejected,7.0,0.158073692,0.505871138,22.4974,13.497438,0.010337896
ngc6553_ejected,4.1,0.122740722,0.542855425,7.6145324,11.509053,0.010329696
ngc6093_ejected,8.4,0.188102521,0.639654771,13.68288,19.385029,0.010325155
ngc5024_ejected,18.1,0.341852869,0.859906961,17.02838,14.60908,0.010283189
Djor1_ejected,8.8,0.240590324,0.579986566,29.385851,27.554234,0.01025035
ngc6539_ejected,7.5,0.148535371,0.493781229,17.065064,16.766348,0.010244329
ngc6304_ejected,5.6,0.128190639,0.101313122,30.593813,20.157932,0.010240663
ngc2808_ejected,8.9,0.212032461,0.679921051,17.680429,16.576536,0.010220763
Liller1_ejected,10.2,0.053188394,0.152313345,8.4061404,7.4138539,0.010212639
ngc6681_ejected,8.6,0.188102521,0.639654771,13.68288,19.385029,0.010085036
ngc6273_ejected,8.3,0.184311709,0.633382434,15.40438,16.654981,0.010006369
ngc6712_ejected,6.4,0.770372997,0.926838066,16.754186,16.467018,0.010004095
ngc6273_ejected,8.3,0.235332497,0.452780934,41.749761,32.553058,0.009945242
ngc6441_ejected,9.2,0.212032461,0.679921051,17.680429,16.576536,0.009887477
ngc6402_ejected,8.4,0.184311709,0.633382434,15.40438,16.654981,0.009887246
ngc6779_ejected,9.7,0.361100215,0.825698516,16.659866,19.391671,0.009854724
ngc6144_ejected,9.8,0.168552723,0.558849394,17.518453,19.424242,0.009849218
ngc6402_ejected,8.4,0.235332497,0.452780934,41.749761,32.553058,0.009826846
ngc6352_ejected,5.3,0.157845684,0.372427745,26.54401,16.585573,0.009781693
ngc5024_ejected,18.1,0.132870723,0.464712204,17.96361,22.138251,0.009766135
ngc6864_ejected,17.7,0.090604072,0.264315865,16.259437,17.299724,0.009759497
ngc7078_ejected,10.0,0.162975232,0.156703674,54.333366,26.151543,0.009713106
ngc6401_ejected,7.2,0.224589183,0.563390553,15.649245,37.072649,0.009677991
ngc6325_ejected,9.0,0.188102521,0.639654771,13.68288,19.385029,0.009636812
ngc3201_ejected,4.9,1.009692845,0.944152016,16.833686,15.38387,0.009635667
pal_6_ejected,6.2,0.206487411,0.808205364,7.4561328,8.185918,0.00962231
ngc6139_ejected,9.1,0.140791113,0.632119372,8.9673103,13.511247,0.009587896
ngc6304_ejected,5.6,0.106169649,0.200747482,13.311097,19.41823,0.009568583
ngc1261_ejected,15.2,0.133071204,0.130174719,31.21153,36.665708,0.009532852
ngc5694_ejected,33.0,0.100655854,0.479968662,13.854489,17.294688,0.009523211
ngc5272_ejected,9.7,0.16852993,0.464649404,30.74269,16.422003,0.00936679
ngc6273_ejected,8.3,0.148535371,0.493781229,17.065064,16.766348,0.009256923
ngc6401_ejected,7.2,0.793825612,0.93752304,14.939042,14.140204,0.009253094
ngc5139_ejected,4.9,0.157167142,0.14047083,29.348287,29.857416,0.009228417
ngc6553_ejected,4.1,0.156583705,0.496553107,14.188766,14.847041,0.009168287
ngc6402_ejected,8.4,0.148535371,0.493781229,17.065064,16.766348,0.009146722
ngc6121_ejected,2.1,0.361386291,0.708626372,22.159981,18.622443,0.009143016
ngc5904_ejected,7.0,0.304440184,0.813952865,13.640886,13.206127,0.00911853
terzan5_ejected,4.9,0.529124321,0.890302474,13.225476,14.954737,0.009114352
ngc7078_ejected,10.0,0.212032461,0.679921051,17.680429,16.576536,0.009096479
ngc6715_ejected,25.4,0.140946678,0.558276977,17.921491,19.638828,0.009091675
ngc5024_ejected,18.1,0.199547698,0.721927072,15.247442,16.675448,0.009088811
ngc5986_ejected,10.0,0.16852993,0.464649404,30.74269,16.422003,0.009085786
ngc6205_ejected,6.8,0.167416667,0.382105493,17.029914,32.334762,0.009081545
ngc362_ejected,8.0,0.158073692,0.505871138,22.4974,13.497438,0.009045659
ngc6341_ejected,8.0,0.158073692,0.505871138,22.4974,13.497438,0.009045659
ngc7099_ejected,7.7,0.095725933,0.180198972,14.360495,16.815223,0.008980485
ngc6809_ejected,5.1,0.534762676,0.862730979,20.277963,17.501905,0.008966851
ngc6333_ejected,8.1,0.786660835,0.910986406,27.288551,18.330659,0.008966239
Djor2_ejected,13.2,0.141749268,0.324123614,36.201531,17.279165,0.008953997
ngc6779_ejected,9.7,0.499390017,0.874117368,18.081365,19.556186,0.00894629
ngc6637_ejected,7.8,0.224589183,0.563390553,15.649245,37.072649,0.00893353
ngc5824_ejected,32.2,0.086483566,0.371431596,14.09881,16.422555,0.008930625
ngc6388_ejected,10.9,0.162975232,0.156703674,54.333366,26.151543,0.008911106
ngc2808_ejected,8.9,0.126427079,0.080718611,20.476341,36.790963,0.008906607
ngc5139_ejected,4.9,0.268447146,0.565301832,29.76739,25.801047,0.008895113
ngc6139_ejected,9.1,0.110395275,0.365166813,14.91438,14.527423,0.00886997
ngc6287_ejected,8.2,0.786660835,0.910986406,27.288551,18.330659,0.008856895
ngc6539_ejected,7.5,0.111244573,0.300584867,16.535177,14.948875,0.008822908
ngc6218_ejected,5.4,0.158761534,0.416338323,18.840408,19.218237,0.0087612
ngc6205_ejected,6.8,0.138776761,0.451601014,16.262247,14.945437,0.008739544
ngc1261_ejected,15.2,0.253155032,0.770224753,14.235897,19.303585,0.008665748
ngc6517_ejected,10.1,0.140791113,0.632119372,8.9673103,13.511247,0.0086386
ngc6441_ejected,9.2,0.126427079,0.080718611,20.476341,36.790963,0.008616174
ngc5139_ejected,4.9,0.478474049,0.818940621,25.733477,18.418842,0.008603947
ngc6569_ejected,8.1,0.224589183,0.563390553,15.649245,37.072649,0.008602659
ngc6637_ejected,7.8,0.793825612,0.93752304,14.939042,14.140204,0.008541318
ngc5946_ejected,11.9,0.198732205,0.706591961,14.462256,14.620061,0.008532765
pal_2_ejected,13.7,0.178922114,0.595389403,14.878427,24.272572,0.008504847
ngc104_ejected,4.1,0.379203204,0.691590495,18.661615,40.145743,0.008503677
ngc6535_ejected,6.6,0.341234702,0.83235629,13.924625,12.889438,0.008501636
ngc1851_ejected,11.7,0.167424417,0.246704082,48.551538,24.55451,0.008498852
ngc4590_ejected,9.9,0.536517434,0.847166493,23.692286,28.555913,0.008464231
ngc6355_ejected,6.8,0.128190639,0.101313122,30.593813,20.157932,0.008433487
ngc6522_ejected,6.8,0.128190639,0.101313122,30.593813,20.157932,0.008433487
Liller1_ejected,10.2,0.122992446,0.665293694,8.5140172,7.7332566,0.008402415
ngc1851_ejected,11.7,0.301682982,0.840350498,13.468153,11.813507,0.008392778
IC1276_ejected,8.9,0.455249313,0.757884877,40.5,29.218567,0.008369983
ngc6388_ejected,10.9,0.212032461,0.679921051,17.680429,16.576536,0.008345393
Liller1_ejected,10.2,0.126752698,0.696846599,7.6020873,7.4254913,0.008341731
ngc6712_ejected,6.4,0.442267975,0.852324029,16.604186,16.196987,0.008270001
ngc6453_ejected,10.5,0.188102521,0.639654771,13.68288,19.385029,0.008260124
ngc2808_ejected,8.9,0.16050767,0.430408618,18.669392,24.625846,0.008254287
